    -0.576    -0.598     0.301     0.434    -0.110     0.914    -0.559    -0.559     0.435     0.951     0.000     0.000     0.052     0.001     0.055     0.000     0.015     0.877     0.000     0.000     8.000
    -1.026     1.004     0.301     0.607     0.962    -1.259    -0.005    -0.981    -0.019    -0.373     0.000     0.000     0.025     0.000     0.922     0.000     0.009     0.044     0.000     0.000     5.000
    -0.013     0.421    -1.563     0.607    -0.722    -1.518    -0.421    -0.981     1.473    -0.295     0.000     0.000     0.000     0.000     0.006     0.066     0.697     0.231     0.000     0.000     7.000
    -0.576     0.276    -0.631     0.607     0.503     1.225     1.103     0.848    -1.122     0.795     0.000     0.000     0.395     0.001     0.003     0.000     0.000     0.493     0.107     0.000     8.000
    -0.238     0.421     1.233     1.124    -1.640    -0.483     0.964     1.552    -0.992     0.017     0.000     0.003     0.014     0.027     0.000     0.000     0.001     0.953     0.003     0.000     8.000
     0.212    -0.598     1.077    -0.773    -0.110    -1.155     0.133     0.145     1.797     0.172     0.000     0.010     0.000     0.088     0.000     0.241     0.072     0.587     0.001     0.000     8.000
     1.789    -1.763    -0.165    -0.773     0.196     0.449     0.410     1.270     0.370     1.107     0.000     0.450     0.000     0.508     0.000     0.000     0.000     0.004     0.000     0.039     4.000
    -0.125    -0.889     0.301     0.089     0.043    -0.793    -0.282    -0.700     0.175     0.172     0.000     0.000     0.000     0.000     0.012     0.001     0.576     0.411     0.000     0.000     7.000
    -0.689     1.295    -0.165    -0.945     0.196     1.328     0.549     0.426    -0.408     1.263     0.000     0.000     0.587     0.000     0.006     0.000     0.000     0.368     0.038     0.000     3.000
    -0.463     1.586     1.698    -0.255     0.350     0.190    -0.975    -0.137    -0.927     0.873     0.000     0.000     0.650     0.000     0.132     0.000     0.000     0.217     0.000     0.000     3.000
     1.451    -0.015     0.611     1.296    -0.263     0.397    -0.421     1.130    -0.927    -0.373     0.000     0.011     0.000     0.826     0.000     0.000     0.001     0.162     0.000     0.000     4.000
    -1.252     0.858     1.233     1.641     1.421    -0.224     0.272     0.848    -0.927     0.328     0.000     0.000     0.972     0.000     0.016     0.000     0.000     0.012     0.000     0.000     3.000
    -0.013     0.130     0.767     0.607     1.421     1.535     0.133     0.145     0.175     0.406     0.000     0.000     0.631     0.017     0.006     0.000     0.000     0.343     0.004     0.000     3.000
     0.100    -0.307     1.854     0.779    -1.334    -1.000    -0.421     0.426     0.565     1.263     0.000     0.002     0.002     0.055     0.000     0.000     0.008     0.933     0.000     0.000     8.000
    -1.026    -0.161     0.145    -0.600    -0.722    -0.897    -0.144    -0.700    -0.862     0.017     0.000     0.000     0.002     0.000     0.235     0.000     0.355     0.409     0.000     0.000     8.000
    -0.238     1.295     2.320     1.469     0.656     0.449    -0.698     1.833     0.111     1.263     0.000     0.000     0.944     0.037     0.000     0.000     0.000     0.019     0.000     0.000     3.000
     1.339    -0.452     0.456     0.434    -0.569     0.035     0.549     0.848     3.289    -0.762     0.000     0.004     0.000     0.104     0.000     0.116     0.000     0.000     0.000     0.776    10.000
    -0.013     0.567    -0.631    -0.255     0.350     0.293    -0.837    -0.277    -0.538     0.562     0.000     0.000     0.025     0.001     0.050     0.000     0.017     0.906     0.000     0.000     8.000
     1.001    -3.510    -1.252    -0.428    -2.864     0.500    -0.559    -1.262    -0.733    -1.151     0.980     0.016     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     1.000
     0.776     0.858    -1.097     1.296     0.196     0.449     0.549     1.974    -0.019     0.951     0.000     0.000     0.003     0.924     0.000     0.000     0.000     0.068     0.005     0.000     4.000
    -0.013     0.858    -0.476     0.951    -1.028    -1.155     0.272     1.692     0.370     0.250     0.000     0.001     0.005     0.232     0.000     0.000     0.000     0.760     0.002     0.000     8.000
     0.212    -0.307     0.611    -0.255    -0.416    -2.967    -0.421    -1.122     1.408    -0.684     0.000     0.000     0.000     0.000     0.000     0.290     0.702     0.007     0.000     0.000     7.000
    -0.576    -1.180     0.301    -0.428    -0.416    -0.949    -1.391    -0.137    -0.862    -0.061     0.000     0.000     0.000     0.000     0.030     0.000     0.640     0.331     0.000     0.000     7.000
    -1.927    -0.161     0.767    -0.773    -0.416     0.552    -0.975    -0.840     0.954    -0.606     0.000     0.000     0.024     0.000     0.899     0.000     0.010     0.067     0.000     0.000     5.000
     0.663     0.858     0.611     0.434    -0.110    -0.379     1.241     1.130    -0.019     1.263     0.000     0.002     0.011     0.324     0.000     0.000     0.000     0.600     0.063     0.000     8.000
     0.212    -0.889    -0.010    -0.428    -0.416    -2.190    -0.975    -1.403    -0.992     0.484     0.000     0.000     0.000     0.000     0.001     0.000     0.990     0.009     0.000     0.000     7.000
     2.915     0.130     1.233     1.296    -0.875     1.225     2.904    -0.559     0.240    -0.918     0.000     0.981     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.018     2.000
    -0.689    -0.743     0.456    -0.255    -1.334     0.449     0.133    -1.403    -0.927     0.873     0.000     0.000     0.001     0.000     0.080     0.000     0.400     0.519     0.000     0.000     8.000
     0.438    -0.015     1.077     0.607    -0.263    -2.397    -0.559    -1.966     0.370    -0.139     0.000     0.000     0.000     0.000     0.002     0.004     0.986     0.008     0.000     0.000     7.000
     0.888     0.421     0.922     1.469     0.656     0.966    -1.114     2.396     1.732     1.263     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     4.000
     0.776     1.004     1.698     0.262     0.350     0.449    -1.114     1.130     1.148     0.017     0.000     0.000     0.008     0.941     0.000     0.000     0.000     0.051     0.000     0.000     4.000
     1.339     0.276     0.145    -0.255    -1.793    -1.000     0.272     1.411    -0.084     0.484     0.000     0.584     0.000     0.328     0.000     0.000     0.001     0.086     0.000     0.001     2.000
    -0.238    -0.307    -0.321    -1.117    -0.569    -0.224    -0.698    -0.700    -0.862     0.951     0.000     0.000     0.001     0.000     0.029     0.000     0.242     0.728     0.000     0.000     8.000
    -1.590     1.732     0.456     1.296     1.115     0.656    -0.559     0.145    -0.214     0.484     0.000     0.000     0.948     0.000     0.050     0.000     0.000     0.002     0.000     0.000     3.000
    -1.590     1.441     0.301     1.296     1.115     0.552    -0.005    -0.418    -1.057    -0.451     0.000     0.000     0.479     0.000     0.517     0.000     0.000     0.004     0.000     0.000     5.000
    -0.238    -0.015    -0.942    -1.290    -0.263     0.138    -0.282     0.004     0.240     0.406     0.000     0.000     0.002     0.002     0.004     0.000     0.034     0.956     0.002     0.000     8.000
    -1.364     0.713     1.233    -0.255     0.962    -0.276    -1.391    -0.700    -0.992     1.107     0.000     0.000     0.071     0.000     0.917     0.000     0.000     0.011     0.000     0.000     5.000
     0.438    -0.743    -0.476     1.124     0.656    -1.414    -0.559    -0.840    -0.603    -0.217     0.000     0.000     0.000     0.000     0.006     0.000     0.899     0.095     0.000     0.000     7.000
    -0.351    -0.161    -0.165    -1.807    -1.028     0.138     0.687    -1.684    -0.279    -1.774     0.059     0.000     0.000     0.000     0.002     0.001     0.925     0.013     0.000     0.000     7.000
